,rownum,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,cast,crew,id
803,3823,0,55000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0212338,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Tribeca Productions', 'id': 11391}, {'name': 'Nancy Tenenbaum Films', 'id': 41248}]",2000-10-06,330444045.0,108.0,387512218.0,359541781201.0,"['/o9M2PyoF7QDSMq1OwW0D892fIkV.jpg', '/lvTSwUcvJRLAJ2FB5qFaukel516.jpg', '/67k0q1YYVIeMd0wZalfqJ2FYLuu.jpg', '/vGv4EMRcy7xrRt8OvDzSuXohXjv.jpg', '/j7oYgvfDiO34VcFdSB7GhM2CSle.jpg', None, '/93ASTZzX5o4tg17abZwYiCJONCd.jpg', '/cRbeDNPpcWKP0nLkXo5Bi1tq61w.jpg', '/bz5ppWS58ryvKG4QQpIsqRXY68w.jpg', '/nU5AOJag5fSqTGxULkSAHz3uCdg.jpg', '/jAVDvtUNZg8IiwpLBeyAeZRfDQI.jpg', None, '/vxu9cJFuratBSLAhzz3KFqRv6R4.jpg', '/eJ148kJBjh0TKcFGo4OiYaptB8L.jpg', None, None, '/zA3MqPmAYNIie7yUC2k1GJCJHHj.jpg', None, None]",/raDxLyGeh9ODHeCdIuUgVEBjntj.jpg,1597
804,3824,0,4500000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0180093,"[{'name': 'Artisan Entertainment', 'id': 2188}]",2000-10-27,7390108.0,102.0,3221152.0,360903572619.0,"['/zWzteRuoC5nbPXITuZfu1AAeZ8Q.jpg', '/msugySeTCyCmlRWtyB6sMixTQYY.jpg', '/xTpRRy9hwk4E2uypuQ30iqt2W2W.jpg', '/yMBaTsPrthko9eYtSjfVduws5Cn.jpg', '/wrmn93czsOTrX8KtQuIAEh9PZpR.jpg', '/32K4mhDymJMkm9goQ02cBX6lBFL.jpg', '/lzmW0hnVyyRUkU0tjtFvlfViG9K.jpg', None, '/fV9dTx6hqkldSymMaVtiQ6sL5Jb.jpg', '/ue04GglAWi7FnxLWeESekpRJ8do.jpg', None, None, '/q6R13qWu3EzEGuyfz7n30RNllQj.jpg', '/tZyRCcBphvpg4AjIWD33j4hVBKy.jpg', '/ivCVT6xzDMlUKOV06xiqRiqV5t8.jpg', '/xxbxVCo30nF0PT6q0P6VJ0pc2iD.jpg', '/nwAC9TgwRkj0Ritq93O8GeublyL.jpg', '/6r8DkPjWQDVe3Ak1peMeOHhtXqL.jpg', '/yN1Z8yHnaODrTO0fqHF7lc7EFsh.jpg', '/AtBEqPkWw5txAuMJ5vk4dFhmMrR.jpg', None, '/bty5ELo8f2ImERKwELOkzim2kS2.jpg', None, None, '/eSgxPpUEe0hZcBxQEem3DWeq054.jpg', '/sG2bBJyMQa322GuKlrgUpkRI5qv.jpg', '/eFOiWwAJwyRKfRKfOTSZwkNTAQJ.jpg']",/AtBEqPkWw5txAuMJ5vk4dFhmMrR.jpg,641
805,3830,0,24000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0213790,"[{'name': 'SNL Studios', 'id': 2822}]",2000-10-13,13700000.0,84.0,70100000.0,182700127549.0,"['/dEOIfynGkpGex3shsEusUERUkVh.jpg', '/uqH6HiiDoLIIQXgaHWihPamM4iC.jpg', '/sDuo82Mb5o3ZGt4SuV9dR0lAh8P.jpg', '/mlrxal9uTk2h6i0suarNOyYGiTN.jpg', '/1a6pmvxeBa7aWMJIgwxwRsoi7b3.jpg', '/oMMGnjjU9bPxtaS4swZ4dxkifwX.jpg', '/jwKrNtRCRqPYHtb5I525VKN1pjv.jpg', '/fXh7ENsjkZenvOFm2kN8NwLsmdI.jpg', '/69IBiDjU1gSqtrcGOA7PA7aEYsc.jpg', '/o8wwJkxTtoyVggtkKVg07DhhBfd.jpg', None, '/lN9e975UkER6sRu9tKpeL2XyU5D.jpg', '/vqLF8voWGTGxpMJ1wqhAovQuL94.jpg', '/gG0PHm94ArObvF8LqbuoaWP2ye5.jpg', '/v2FcWGiiuvl6P7NV0966jNL09uh.jpg', '/bsl5t8SAQ1z1KRgALylk9Oh0Kua.jpg', '/dSeLlsf3JGkGTH4mqQBKQkgiBT4.jpg', '/gwS8LNLcDeeOOcrpJM7C6s66lav.jpg', '/8E27U6yFubvesa9qzD9IEaljGdW.jpg', None, None, '/4ylJGA141TC8ypPp44xocInZFmK.jpg', '/dLdXHfbJ7TMe3qbtNzPpSLuaMos.jpg']",/jMos9yMWnCBVLE4F83Yt06CRYbI.jpg,16888
806,3842,0,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt0249462,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Tiger Aspect Productions', 'id': 686}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Arts Council of England', 'id': 718}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'WT2 Productions', 'id': 10462}]",2000-05-18,110000000.0,110.0,1.0,510248008300.0,"['/7HgepK5YE8u0xrv3lJZjaEoENwl.jpg', '/f88FYv3EYWvbXaeTXyO56dWCbez.jpg', None, '/tC1EJV652XHWPDITZfKe1JrH7Ii.jpg', '/3pfclDPaKmgSpmxIo8bMXNAgLdE.jpg', '/3pr7Bf98Dej4991wKDDreBvoPAA.jpg', '/pv65v8oEhLo0ibCz1K23UCoKMuS.jpg', None, None, '/44OHciSZtHTggiXyNM8jntKMsot.jpg', None, None, None, None, '/vcHHQ3TcjmhwwIWCcODFsGzdZyu.jpg', None, None]",/1MdxJ4q6Iw1BITZ4mlhDbAtFzMO.jpg,71
807,3843,0,48000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0230030,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'KirchMedia', 'id': 73949}]",2000-10-19,90383208.0,93.0,247792631.0,2455911791.0,"['/bKRnFCTCzjk2M59zDvMVPzJNtvR.jpg', '/n8VOWXp94nhIEo5nS9o6bOpUHiN.jpg', '/tWGMS7DciV43tlxA6UEc2UqxrhL.jpg', '/7QOW3bgYjPxnjwrZDclmnJenhPH.jpg', '/9qkGnEWPzGayZg9gaB4xbP8UL4g.jpg', '/7uCGyBMPRtPQjwc4ZxelUyricXc.jpg', '/hq47yaZk40VSv0rbdtrrj5J5zzL.jpg', '/4UG6dUvA9QVigbrqQxRIP3veLGy.jpg', '/fRLFXdb8UQvJs4euZ2sE6CpjbXn.jpg', '/bIqp3gIoSl2DP8TcbuxehsG91zL.jpg', '/3Ay4BadhJtyTWxhOwxvryHkE3dj.jpg']",/dFERLL9HGBw9xGMwDQRuhUgAneI.jpg,1636
808,3844,0,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0223897,"[{'name': 'Bel Air Entertainment', 'id': 788}, {'name': 'Warner Bros.', 'id': 6194}]",2000-10-12,55707411.0,122.0,140464664.0,183064239161.0,"['/cdowETe1PgXLjo72hDb7R7tyavf.jpg', '/ws1ClG9BBUIVLZRYTNKconJn9Sy.jpg', '/znbiMgFoGnY3NMANOa8u13wJqFm.jpg', '/6HGBa7y15h6Xrg55Wr8BepS363R.jpg', '/koyFOeFdQyyFs26DNyDHWluBibB.jpg', '/pqqJ2JN4vbXQBsjwzDDw8cSK2XL.jpg', '/tseegCkV3HvsXKIbcFuXHdzG4o2.jpg', '/bXAVYdvDTxqs1FbfBiYqcJuBnEt.jpg', None, '/vowf6vmqj0PtItiHxL3GgBpHFvD.jpg', '/jdP3gZVywVFLljMtRO2rEJNv9Mv.jpg', '/53qB97B6QJeMtqeENUH1TyiM9BW.jpg', None, '/uVaqZLhpTh5OmJDFSv7wim63sV1.jpg', None, '/dYIPK2rFsam3VL8I98aT5iGUaEs.jpg']",/2ULHtgL3NMQ89H3kcg2AM5Nf96.jpg,10647
809,3849,0,22000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}]",tt0192255,"[{'name': 'New Line Cinema', 'id': 12}]",2000-10-27,13555988.0,95.0,13273595.0,60953169315.0,"['/jMnSjjPQwCOAJ1kPRXLbh0WnsPa.jpg', '/mHyAL6ByNXxMLzfykgLTmd4tvMr.jpg', '/ycS14B6YHA2k4IlEPNgh0eQOv7u.jpg', '/kUuVEsfZNxXdlK2JQdTEGcfkoY3.jpg', '/xfsP7yQMy9q3k1fS2PfixnyEJcl.jpg', '/mFe3E8NUL1742oNQRoKjrXUYmf8.jpg', '/tlGWAZeDgqJtJ5cz57zS0BW5our.jpg', None, '/poZ6RXNoKYiB5U0mBQjo1QK6IZV.jpg']",/d4UsOWPEgbNsuaQ7MUMPW11MYbe.jpg,24100
810,3852,0,92000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0160127,"[{'name': 'Columbia Pictures', 'id': 5}]",2000-11-02,264105545.0,98.0,1.0,5687507403.0,"['/ahFkUN9Sm8oF1txUHE5JcJ95Ere.jpg', '/9nbtjqsx3De7hO2XDtrBQ7M9VCH.jpg', '/y8GKPHsBXVGIGBdDzdNxjm0IbKF.jpg', '/7BOoOAIA1CnSzFSVSJP7saniQaB.jpg', '/fgtEcuM7CyFN79IN9hXpwkAzCGs.jpg', '/p7uSFwKeVw7BIPzGVlI89Md5hl4.jpg', '/2ZbV0mppAxxyh4mIG4HKTHfLkDM.jpg', '/eo8AHZqSKuPconj1ueXHHBS37pM.jpg', '/n7CRA7h1z3FVOzBJ5EjfSrPQbvl.jpg', '/thA5rOv5XE1oFpxD9DSp0tDrIIR.jpg', '/35sPf8IBVl54vdmc9Tyv17otMnk.jpg', '/bY7szfVBOedHUxkD3HHqa7MZ2ka.jpg', '/dyDxzZo3buNTntxWehyW66aS5Mo.jpg', '/lyuTKNHGCZueuIu7iBt6COzqIBj.jpg', '/qVb4VmZRwcANDuzhXjVjTlQ761x.jpg', '/oDK7NCnz2z2BFV8YquEpj8PBwed.jpg']",/hT0I4rLSOhIQoEYuYAP4tG16AjH.jpg,4327
811,3853,0,80000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",tt0146984,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Allied Filmmakers', 'id': 1755}]",2000-11-02,39459427.0,126.0,186883563.0,123335346343.0,"['/elSlNgV8xVifsbHpFsqrPGxJToZ.jpg', '/r9UNvqwTYB9C3AcGyBpcjzkCnVD.jpg', '/aHOB9UMgSI7MlXF3GMZaVQXqfQg.jpg', '/eze9FO9VuryXLP0aF2cRqPCcibN.jpg', '/5CeKN4wIQUAvF3mlRdeVAQ5ybSs.jpg', None, '/zkt1tKQpdmDcFtmoRSuZHIXQtDm.jpg', '/ooczOXwYhY6WRampNqYDIM6ecoT.jpg', '/dyGxZwqL6N95BhuiJQf0PXTxrsS.jpg', None, '/eNcC0txMVe0taCERTYpgA81vlyv.jpg', '/4P7v9Tx7pNkfLGhwDwsP8oBytbt.jpg', '/chZmNRYMtqkiDlatprGDH4BzGqG.jpg']",/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg,4958
812,3855,0,32000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0203019,"[{'name': 'Fox 2000 Pictures', 'id': 711}]",2000-09-13,48814909.0,129.0,1.0,121550198370.0,"['/lvTSwUcvJRLAJ2FB5qFaukel516.jpg', '/yu8Q3ImFu3RJne585jjgeQO2Boo.jpg', '/aHOB9UMgSI7MlXF3GMZaVQXqfQg.jpg', '/xo8wv5fhpxAPnNA7HS7WH8psguQ.jpg', '/snyV5pdXbLxyvf2jJhWFxzuvX0a.jpg', '/i39bAISjAUWYlXZZA0wmjYWnZGf.jpg', '/3nNL6AvMAYq0BmHKM79RnRZVq3i.jpg', '/v1b7NQqJifk7xgt9HOGh0lvfkbP.jpg', '/yEW4JrFPyTTsoSeDQYwHxBihMuM.jpg', '/4yQTHc4pofc1j3doHRDBwuSpJ2w.jpg', None, None]",/np4Q1q68M8ejWmkUpChXTIVrQRO.jpg,11978
813,3856,0,80000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0199753,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Canton Company', 'id': 22351}, {'name': 'Mars Production Pty. Ltd.', 'id': 53997}]",2000-11-10,33463969.0,106.0,1.0,123219819420.0,"['/AlhPeiH8R4reMNGNQ9ag1FPbuW9.jpg', '/pgyBbrapYBoGvg5M3OIvVQ5Ne7m.jpg', '/nTJQPpn8OBkFM31rukjxM32rA0F.jpg', '/soINOuacuiThRb2LyPD4tTWve7C.jpg', '/8BOvBLVPsnyvQrwmYLEKdAxciAL.jpg', '/fyGkLjgVfyKIPBaMQs5Df3gMuOV.jpg', None, None, '/hKtsoy8Cal5iZE0vISSmNbitclr.jpg']",/gZax9b2dcV8dXFKowLA6NncnFcR.jpg,8870
814,3861,0,82000000.0,"[{'id': 878, 'name': 'Science Fiction'}]",tt0216216,"[{'name': 'Phoenix Pictures', 'id': 11317}]",2000-11-17,96085477.0,123.0,333011068.0,5330592480.0,"['/sOkCXc9xuSr6v7mdAq9LwEBje68.jpg', '/i39bAISjAUWYlXZZA0wmjYWnZGf.jpg', '/asV7pfeMIzT8GFdA2gqBjAPGd6l.jpg', '/bvmf7TIjCyRPrBNrmZ5qyePTL5y.jpg', '/5eRmuhTtlhJBOmOl5Cam2eBcAHW.jpg', '/1aBC7NxPy10ofng6HsJBecJ1vMZ.jpg', '/e20JNF2oF7B0uGcoepL8j3uY0iE.jpg', '/A7caVd5XWKhm7DFi5YaHeTqTQDK.jpg', '/1fc7dpRY576pvcj0cWgVQRQDbGb.jpg', '/pQEALNHNqEs1je9rFCA59kif3Rz.jpg', '/btdp9evoMcWO7V6oIiwa2QEjsv0.jpg', '/hZNp44qmrhgqxuHIWAlHqBP1Eyq.jpg']",/hH8tIBh0RI7VwI4jQgphtB0qABR.jpg,8452
815,3862,0,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0186894,"[{'name': 'Miramax Films', 'id': 14}]",2000-11-15,36779296.0,106.0,5879254.0,7929880071.0,"['/cPuPt6mYJ83DjvO3hbjNGug6Fbi.jpg', '/uSidH77gLyon3Zpg6y1GxpKJMdZ.jpg', '/5adJxjbFX2GeuTTCNqc9dg4Twgx.jpg', '/z0gm11WfolcmUUGDsTusUZsR60Y.jpg', '/asV7pfeMIzT8GFdA2gqBjAPGd6l.jpg', '/sVghvsFVIttc45q93FQXEYm610g.jpg', '/iY3e0Zw5lygRO4BXbhcSxMcPEb9.jpg', '/9v9h9bR4CX6MrpZFgEktTHFIlgT.jpg', '/9ZmlsSNC0R7q749RwUs209exQbr.jpg', '/1SsT4Hd29X1PCZ6GR7peUtqBC5P.jpg', '/4MB2WZ8IGOlysm2lG76aoOYTvTS.jpg', '/8zZ7aNQ7Mbrb4o1SuCcFgAYmjAe.jpg', '/xBfl2c80eQtbjKTH6dOwFBnFlE7.jpg', '/cOJhnH9pJph2snOgpTMgWcWY5kz.jpg', '/fKS3hwd9w4ujmdN9DPn01k9dVlN.jpg', '/rrI6LgFb1la4PCIYuTB7pjIGgut.jpg', '/xxhclje0N7vcelBGdveaVtMRU8U.jpg', '/10oxI8zCWatmXHF6IGeduYRKesF.jpg']",/xPnPpnylece1hzz2uUPbvbEHXZV.jpg,10862
816,3863,0,123000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt0170016,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]",2000-11-17,345141403.0,104.0,954883039.0,186402979864.0,"['/5tVf0ow8MX4OwjmVoSa5v7qUDka.jpg', '/vlPYYz7xAifBron9GLavPrleAWN.jpg', '/csB350am07xyRL5Ik1BWuSY12tH.jpg', '/veyiN4RP8ZmYfljTNKIyhTCuF2C.jpg', '/zjvhlCC1LA5JUwfScQTwS1xLciP.jpg', '/11Ade9QKtTSwUeRNH9cVCWoaeQj.jpg', '/d9QW5feIgNwDRdkKK1j7gmmOQXT.jpg', None, '/ffeLktZ7JFCVK1uV2tuw4epSqz0.jpg', '/aYMEWxXkjDwGo56bwsUQq9MPJcb.jpg', '/i7tkpb7GLJXjwUNyrpOy63FiStt.jpg', '/4GyPGjrvqs3zes8I1SWrQWukrA9.jpg', '/giBl5eCVMhitbZ89iLRqoBDCbN7.jpg', None, None, '/h7PHyUbTpV79lx4w0tTVTGzeTMd.jpg', '/jdoBTIru71FbPuHGEgox5RVmIO0.jpg']",/qdtdnNLSsaXZmpwOqXuQB3xU2uL.jpg,8871
817,3866,0,85000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0211181,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Cruella Productions', 'id': 10472}]",2000-10-07,183611771.0,100.0,1.0,3740486755.0,"['/fF6tCfuvuUhaePm5onUNnIE4FvL.jpg', '/iGJI8szrwaRBd484sGO8OOm1HOH.jpg', '/6Y4TPMV3TIVfU65xxOBFeq9DQiB.jpg', '/wxO1c0e5N1WHn2wLHmEbvrfqnnX.jpg', '/kWGuy8UI8y3uqqCVoFvBVBe8w0J.jpg']",/725jzhxXkAPIqo9P5nEnlBW3Q1y.jpg,10481
818,3868,0,13500000.0,"[{'id': 18, 'name': 'Drama'}]",tt0180073,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Industry Entertainment', 'id': 376}, {'name': 'Walrus & Associates', 'id': 8780}, {'name': 'Hollywood Partners', 'id': 30257}, {'name': 'Charenton Productions', 'id': 75937}]",2000-11-22,7060876.0,124.0,1.0,184168161523.0,"['/5h91WHSK80YtqTk1bMiar2IZzO2.jpg', '/w8wjPbS24vPErNeYhAvtbyAUBMd.jpg', '/fGXFFv7owELL4wCFn2OsFAgOiO3.jpg', '/vvj0JMSFpOajXCE46Hy4dyqSP2U.jpg', '/5XSUS3oSuG2CtJQPiEBQd9AAmg4.jpg', '/pv65v8oEhLo0ibCz1K23UCoKMuS.jpg', '/yXhwlM0dnrvtdpGExCCtT5tfvoB.jpg', None, '/h8z7sJVA4txhKvuvfLeomhOdmAJ.jpg', None, '/3NQbYl0GUHewCxBQaLnQaAnRV9G.jpg', '/kW7VSrtHNkNZQVuAZrqN5UzNkaP.jpg', '/hG6deNAV6EWvhJ1EFEh4XjXzfNK.jpg', '/rdtPSLgQu5quYcUiXsqI1RjdKTR.jpg', None, '/aGTaBYQhT0AG0PrVmrkBuNvzCG8.jpg', '/fUYuNWtBOrpIIuFEVCL0fQmkk7X.jpg']",/CSpDV4y47ASNk5cQ17KsSzRDbO.jpg,10876
819,3869,0,75000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0217869,"[{'name': 'Limited Edition Productions Inc.', 'id': 3683}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Blinding Edge Pictures', 'id': 12236}, {'name': 'Barry Mendel Productions', 'id': 17032}]",2000-11-13,248118121.0,106.0,672806292.0,1199739420036.0,"['/2B7RySy2WMVJKKEFN2XA3IFb8w0.jpg', '/AvCReLikjzYEf9XjTQxbv3JWgKT.jpg', '/tXfQTgcIEPP7gtVdJ44ZxZPhacn.jpg', '/y8SNxG3WuPDLZlZXCkuvdrNFvao.jpg', '/xK63u0TCH5MD0rlXcjGgzuWUwIf.jpg', '/hUfIviyweiBZk4JKoCIKyuo6HGH.jpg', '/pnTgD3HOzuOymtT9hyhHZwsXAhD.jpg', '/A3hXeclNlyklttHlUsFSdfHIwhy.jpg', '/vXtT2E73JwxhT8YIBGPYpD05WbN.jpg', '/mfB9S91rT1ZbqZloEn5i5jYTKoC.jpg', '/wOufWgSUAXgXaSuDWPEU4PhVZVT.jpg', None, None, '/4ZaalWKZE5KiKh2nOuMIrZ3UOBn.jpg', None, '/v6rn1OlsveWTOOjWyycxmQYQeVt.jpg', '/iivECyPFmK7SeT3iBtmOgz3n3M7.jpg', '/ApaUFpdlvXRgZ6T4cx0srgWOxQN.jpg', None, '/vm0WQmuP8jEGgFTd3VCcJe7zpUi.jpg', None, None, '/vW2CSkKPnahjK1xoLRR6iw86eeU.jpg', None, None, '/6zAYKr4EpYx6UNacveB0Dgzm0Gq.jpg', None, None, None, None, None, None, '/cQOOTshQHpyRnoAVALAACMgDt2z.jpg', '/ixsRMf6pLIHSXNzKIbekBaicrfL.jpg', None, None, None, None, None, None]",/A3hXeclNlyklttHlUsFSdfHIwhy.jpg,9741
820,3872,0,35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0190374,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Sweetpea Entertainment', 'id': 8933}]",2000-12-08,15185241.0,107.0,1.0,303431706229.0,"['/A0hLmGLrNOftqiySqgtta9U5Nae.jpg', '/dulUTsivRm5XC7hWCYm54rjqWDs.jpg', '/jxtp9prkQgFmj0ZRvi1kcnnqaWb.jpg', '/nUfoRt0YA3SXbTAPKjNGq5lYuOc.jpg', '/yxuUzYen1zpeVCoMQdo2bxKVqzR.jpg', '/yMBaTsPrthko9eYtSjfVduws5Cn.jpg', '/sszrBivDN2Ry0I3vWY5k8CjxYdB.jpg', None, '/l4Zxsug0QpyJYLv0RosYMgRXiAm.jpg', '/c1OmYimnJkLyRYNBHyieRpJXa4J.jpg', None, None, '/pCxCt82DQQLTgOryp6FPczmN3L9.jpg', None, None]",/hLZpb39CB97wwoLGfxgEDdyYq2s.jpg,11849
821,3874,0,75000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0190865,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}]",2000-12-08,215663859.0,124.0,617822557.0,187636907614.0,"['/pjIwKa4AkgTzDO2Onz9dPn5KZTr.jpg', '/oQGr5vfYbkarmJQmhGmSpIhSapL.jpg', '/53Ln1wTC0OCLzBF4HNlwhMXYgOU.jpg', '/aKUJwCKhl4qCi7j7M7TRpqWLmmO.jpg', '/hMhy6vd7vyWb06aKqbbx9Nba55X.jpg', '/tXfhqYTwSixZW623zvM9QyPbyPV.jpg', '/1ckHDFgKXJ8pazmvLCW7DeOKqA0.jpg', '/1jkAlWAdki5dJQa2LEyOhtHLwtM.jpg', '/zHNgIIShvznjpg8xhHHuOuHieQB.jpg', None, '/64HQvZuu8IeImXFe7vXgs4aZlUo.jpg', None, None, '/oCyCwQjXRtjk2MOcv2yGuMRtptQ.jpg', '/nAeZkSUXh9CUAUq1cFAg77rZLIS.jpg', '/osvNB4z05NqhAONWAKlQMIEhmVO.jpg', '/aqRJQj0KBPhGLDxfmOAXCUzCcSJ.jpg', '/2UBT4DHTDWPs4ALpRsue67i3aF0.jpg']",/qhx0AySf8yH3kiHrinWknUJbr1y.jpg,11678
822,3886,0,10000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0208092,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'SKA Films', 'id': 13419}]",2000-09-01,83557872.0,103.0,3897569.0,1706448816228.0,"['/8am369y5SGiZv4l0gY9O5ENzgvE.jpg', '/o649nAtUimSZxEV6xa5JbMSgsED.jpg', '/1QQea9t0JkRVVVbgVtpGAQuf0x5.jpg', '/ejYIW1enUcGJ9GS3Bs34mtONwWS.jpg', '/hbP9ku9cP8Q2cmdB9WIcpkPJaIL.jpg', '/PhWiWgasncGWD9LdbsGcmxkV4r.jpg', '/3HtCLGRkuLmObyp1oJNJzplxOkI.jpg', '/j9ULDYBKDQEbVC33IWsElHE1cLm.jpg', '/sNjG7yCwwF6gMChC6gNfNuPUbwE.jpg', '/ilmHrtWZMa7FP3yCyJoHX6sSZjx.jpg', '/7CQBnBHSNDcbY2LucqWqEpKWsCH.jpg', '/kzzQoiO3bbi2UeDJL9QtBT5jaQn.jpg', '/AqlriScl6KcKy2SHWSyLSCiBexH.jpg', '/8xk9spEu62zTtv0NIr9gtL8FZis.jpg', '/6IjyvBZwKVfdyOu9hWIWo7FCQHM.jpg', None, None, None, None, '/lVa9UYrz7s8yP8cpdoHRKHR1I30.jpg', None, '/AdUCECBlOxqjCmXGJzzuCWVuHqg.jpg', None, '/5ZcldKZ1PDmf2gzTL3LA671PNZL.jpg', '/atUrQzMNfGgcbFcdCLw9YklohS7.jpg', None, '/81VZiCA6w8nXG0UjqXCgSJare5N.jpg', None, None, None, '/rIpPm8VIxhTHbTFFFkdJ9Ht4Gyf.jpg', '/mDMzeDh9TMrfcxoEXZmvtWqgGZ3.jpg', None, None, None, None, '/A0cRMvlXSXIAixCxSimHXsiRXCC.jpg', '/fD1J1Mp9JMFkEEAOeOZdzB8Hoqw.jpg', None, None, None, None, '/yWqta1oCZfFC0ihBSApmN3CloLg.jpg', None, None, '/dB0SCXoHUx3I2czPaxZyEcia9cH.jpg', None, None, None, None, None, None, None, None, '/nYTpHLXZPLK2LkW31t2Ni0IG5tB.jpg', None, '/sIHgp7BIkbfXkxvSNlfYYHA7smf.jpg', '/uLpiixgcko2W5GLsqBEvSfluyEs.jpg']",/uLpiixgcko2W5GLsqBEvSfluyEs.jpg,107
