,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross
236,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0113303,"[{'name': 'TriStar Pictures', 'id': 559}]",1995-03-03,12201255.0,103.0,1.0,1.0
242,False,700000.0,"[{'id': 99, 'name': 'Documentary'}]",tt0110057,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Kartemquin Films', 'id': 13042}]",1994-09-12,7830611.0,171.0,1.0,1.0
243,False,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt0110005,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'Miramax Films', 'id': 14}, {'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'Fontana Productions', 'id': 2306}]",1994-09-02,3049135.0,99.0,1.0,1.0
244,False,10500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0110066,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",1995-01-06,26325256.0,113.0,1.0,1.0
249,False,60000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",tt0110148,"[{'name': 'Geffen Pictures', 'id': 360}]",1994-11-11,223664608.0,123.0,1.0,1.0
250,False,14000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0113463,"[{'name': 'Merchant Ivory Productions', 'id': 2370}, {'name': 'Touchstone Pictures', 'id': 9195}]",1995-03-31,2474000.0,139.0,1.0,1.0
252,False,60000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt0110216,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Northern Lights Entertainment', 'id': 8816}]",1994-11-22,37000000.0,109.0,1.0,1.0
262,False,30000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",tt0110322,"[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Pangaea', 'id': 1656}]",1994-12-16,160638883.0,133.0,1.0,1.0
267,False,17000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0113691,"[{'name': 'Paramount Pictures', 'id': 4}]",1995-03-17,7603766.0,106.0,1.0,1.0
269,False,45000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",tt0109836,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'TriStar Pictures', 'id': 559}]",1994-11-04,112006296.0,123.0,1.0,1.0
274,False,6.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0113808,"[{'name': 'Hollywood Pictures', 'id': 915}]",1995-01-27,5.0,95.0,1.0,1.0
278,False,31000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0110638,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Egg Pictures', 'id': 802}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]",1994-12-23,106683817.0,112.0,1.0,1.0
284,False,34000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0110632,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Ixtlan', 'id': 4198}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'J D Productions', 'id': 68551}]",1994-08-25,50282766.0,119.0,1.0,1.0
288,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0114069,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]",1995-03-10,189859560.0,127.0,1.0,1.0
290,False,11000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0114113,"[{'name': 'Samuel Goldwyn Company, The', 'id': 28205}]",1995-05-12,2832826.0,113.0,1.0,1.0
292,False,8000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0110912,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Jersey Films', 'id': 216}]",1994-09-10,213928762.0,154.0,1.0,1.0
299,False,32000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",tt0114214,"[{'name': 'TriStar Pictures', 'id': 559}]",1995-02-09,18552460.0,107.0,1.0,1.0
301,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0110907,"[{'name': 'Miramax Films', 'id': 14}]",1994-12-23,11300653.0,133.0,1.0,1.0
309,False,35000000.0,"[{'id': 16, 'name': 'Animation'}]",tt0111333,"[{'name': 'Rich Animation Studios', 'id': 4108}]",1994-11-18,9771658.0,89.0,1.0,1.0
311,False,45000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0111255,"[{'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Iguana Producciones', 'id': 11134}]",1994-10-07,170362582.0,110.0,1.0,1.0
312,False,55000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0111282,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Carolco Entertainment', 'id': 10320}]",1994-10-27,196567262.0,121.0,1.0,1.0
313,False,22000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0111070,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Hollywood Pictures', 'id': 915}]",1994-11-10,189833357.0,97.0,1.0,1.0
314,False,25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0111161,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]",1994-09-23,28341469.0,142.0,1.0,1.0
322,False,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0114614,"[{'name': 'Trilogy Entertainment Group', 'id': 2231}]",1995-03-31,4064495.0,98.0,1.0,1.0
324,False,38000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0111280,"[{'name': 'Paramount Pictures', 'id': 4}]",1994-11-17,120000000.0,118.0,1.0,1.0
325,False,6000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0114609,"[{'name': '40 Acres & A Mule Filmworks', 'id': 4319}, {'name': 'Savoy Pictures', 'id': 11308}]",1995-05-24,12000000.0,98.0,1.0,1.0
332,False,11000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0108550,"[{'name': 'Paramount Pictures', 'id': 4}]",1993-12-17,10032765.0,118.0,1.0,1.0
333,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0114857,"[{'name': 'Paramount Pictures', 'id': 4}]",1995-08-04,24048000.0,106.0,1.0,1.0
334,False,17000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0114924,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",1995-04-21,182057016.0,103.0,1.0,1.0
337,False,3000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0110598,"[{'name': 'Ciby 2000', 'id': 105}, {'name': 'Film Victoria', 'id': 11840}, {'name': 'House & Moorhouse Films', 'id': 39250}]",1994-09-29,15119639.0,106.0,1.0,1.0
339,False,15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0109040,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]",1994-02-04,107217396.0,86.0,1.0,1.0
342,False,5000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0104779,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'R.P. Productions', 'id': 355}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Les Films Alain Sarde', 'id': 635}, {'name': 'Canal+', 'id': 5358}, {'name': 'Timothy Burrill Productions', 'id': 8131}]",1992-09-02,1862805.0,139.0,1.0,1.0
344,False,62000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0109444,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mace Neufeld Productions', 'id': 2767}]",1994-08-03,215887717.0,141.0,1.0,1.0
345,False,45000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0109446,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Warner Bros.', 'id': 6194}]",1994-07-20,117615211.0,119.0,1.0,1.0
348,False,15000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0109506,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Crowvision Inc.', 'id': 4028}, {'name': 'Entertainment Media Investment Corporation', 'id': 4029}, {'name': 'Jeff Most Productions', 'id': 4030}, {'name': 'Edward R. Pressman Film', 'id': 6455}]",1994-05-11,94000000.0,102.0,1.0,1.0
350,False,46000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0109813,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Hanna-Barbera Productions', 'id': 1353}]",1994-05-26,341631208.0,91.0,1.0,1.0
351,False,55000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0109830,"[{'name': 'Paramount Pictures', 'id': 4}]",1994-07-06,677945399.0,142.0,1.0,1.0
352,False,6000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0109831,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]",1994-03-09,254700832.0,117.0,1.0,1.0
355,False,45000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0110093,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Touchstone Pictures', 'id': 9195}]",1994-06-29,61947267.0,123.0,1.0,1.0
359,False,45000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",tt0110357,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]",1994-06-23,788241776.0,89.0,1.0,1.0
360,False,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0107426,"[{'name': 'Miramax Films', 'id': 14}]",1993-12-01,4858139.0,140.0,1.0,1.0
361,False,14000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",tt0111686,"[{'name': 'New Line Cinema', 'id': 12}]",1994-10-13,18090181.0,112.0,1.0,1.0
362,False,23000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",tt0110475,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dark Horse Entertainment', 'id': 552}]",1994-07-29,351583407.0,101.0,1.0,1.0
365,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0110622,"[{'name': 'Paramount Pictures', 'id': 4}]",1994-03-18,51132598.0,83.0,1.0,1.0
367,False,11500000.0,"[{'id': 18, 'name': 'Drama'}]",tt0110950,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Jersey Films', 'id': 216}]",1994-02-18,20079850.0,99.0,1.0,1.0
368,False,8000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0105226,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]",1993-07-08,2000000.0,98.0,1.0,1.0
372,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",tt0111257,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1994-06-09,350448145.0,116.0,1.0,1.0
374,False,27000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0111438,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Renaissance Pictures', 'id': 467}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'JVC Entertainment Networks', 'id': 4248}]",1994-09-15,101646581.0,99.0,1.0,1.0
375,False,115000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0111503,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lightstorm Entertainment', 'id': 574}]",1994-07-14,378882411.0,141.0,1.0,1.0
378,False,63000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",tt0111756,"[{'name': 'Tig Productions', 'id': 335}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kasdan Pictures', 'id': 13040}, {'name': 'Paragon Entertainment Corp.', 'id': 24217}]",1994-06-24,25052000.0,191.0,1.0,1.0
382,False,10000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0110399,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",1994-11-23,29392418.0,100.0,1.0,1.0
386,False,7000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0110186,[],1994-09-28,20851521.0,119.0,1.0,1.0
388,False,35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0111301,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Capcom', 'id': 7220}]",1994-12-22,99423521.0,102.0,1.0,1.0
400,False,26000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0110027,"[{'name': 'Trans-Film', 'id': 2662}, {'name': 'Initial Groupe', 'id': 22240}, {'name': 'Lumière Pictures', 'id': 25129}, {'name': 'Fallingcloud', 'id': 30655}]",1994-11-29,36800000.0,99.0,1.0,1.0
402,False,8000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0113409,"[{'name': 'New Line Cinema', 'id': 12}]",1994-12-12,8946600.0,95.0,1.0,1.0
407,False,34000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0106226,"[{'name': 'Columbia Pictures', 'id': 5}]",1993-09-17,32255440.0,139.0,1.0,1.0
409,False,17080000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0109067,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Nomura Babcock & Brown', 'id': 12883}, {'name': 'NBB Unit One Film Partners', 'id': 82606}, {'name': 'Longview Entertainment', 'id': 82607}]",1994-01-07,21011500.0,107.0,1.0,1.0
415,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0109254,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Eddie Murphy Productions', 'id': 30}]",1994-05-24,119208989.0,104.0,1.0,1.0
421,False,13000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0106452,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dorset Productions', 'id': 10098}, {'name': 'Robert H. Solo Productions', 'id': 10099}]",1993-06-09,428868.0,87.0,1.0,1.0
423,False,22000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0106489,"[{'name': 'HBO Films', 'id': 7429}, {'name': 'Savoy Pictures', 'id': 11308}]",1993-09-14,17287898.0,121.0,1.0,1.0
425,False,13000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0106505,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Parkway Productions', 'id': 1350}]",1993-09-03,2570145.0,90.0,1.0,1.0
426,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0106519,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Epic Productions', 'id': 1988}, {'name': 'Bregman/Baer Productions', 'id': 11393}]",1993-11-10,36516012.0,144.0,1.0,1.0
429,False,70000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0106582,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Canal+', 'id': 5358}, {'name': 'Carolco Pictures', 'id': 14723}, {'name': 'RCS Video', 'id': 23246}, {'name': 'Cliffhanger Productions', 'id': 45728}, {'name': 'Pioneer', 'id': 45729}]",1993-05-28,255000211.0,112.0,1.0,1.0
431,False,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt0109456,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]",1994-08-19,19726050.0,121.0,1.0,1.0
436,False,6900000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0106677,"[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Productions', 'id': 6556}, {'name': 'The Criterion Collection', 'id': 10932}]",1993-09-24,7993039.0,102.0,1.0,1.0
437,False,57000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0106697,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]",1993-10-08,159055768.0,115.0,1.0,1.0
448,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0106941,"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Imagine Entertainment', 'id': 23}]",1993-10-01,11146270.0,94.0,1.0,1.0
449,False,42000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0106918,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Davis Entertainment', 'id': 1302}]",1993-06-30,270248367.0,154.0,1.0,1.0
450,False,20000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",tt0106965,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}]",1993-07-16,153698625.0,112.0,1.0,1.0
452,False,44000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0106977,"[{'name': 'Warner Bros.', 'id': 6194}]",1993-08-06,368875760.0,130.0,1.0,1.0
453,False,35000000.0,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt0107004,"[{'name': 'Columbia Pictures', 'id': 5}]",1993-12-10,18635620.0,115.0,1.0,1.0
459,False,18000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0107076,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Renaissance Pictures', 'id': 467}, {'name': 'Alphaville Films', 'id': 11462}]",1993-08-20,74189677.0,97.0,1.0,1.0
461,False,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",tt0107144,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Sidley Wright & Associates', 'id': 11751}]",1993-05-21,133752825.0,86.0,1.0,1.0
469,False,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0107206,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}]",1993-07-08,176997168.0,128.0,1.0,1.0
470,False,13000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0107207,"[{'name': 'Universal Pictures', 'id': 33}, {'name': ""Hell's Kitchen Films"", 'id': 2307}]",1993-12-12,65796862.0,133.0,1.0,1.0
475,False,63000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0107290,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]",1993-06-11,920100000.0,127.0,1.0,1.0
476,False,9000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0107302,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}]",1993-09-01,2395231.0,117.0,1.0,1.0
477,False,1500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0110265,"[{'name': 'Live Entertainment', 'id': 285}]",1993-10-01,418961.0,96.0,1.0,1.0
480,False,85000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0107362,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Oak Productions', 'id': 55528}]",1993-06-18,137298489.0,130.0,1.0,1.0
487,False,13500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0107507,"[{'name': 'TriStar Pictures', 'id': 559}]",1993-08-18,11285588.0,104.0,1.0,1.0
488,False,3500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0107554,"[{'name': 'New Line Cinema', 'id': 12}]",1993-05-26,27900000.0,97.0,1.0,1.0
489,False,55000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0116253,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]",1996-03-15,121969216.0,133.0,1.0,1.0
495,False,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0107614,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Wolf', 'id': 10230}]",1993-11-24,441286195.0,125.0,1.0,1.0
497,False,12000000.0,"[{'id': 12, 'name': 'Adventure'}]",tt0110657,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",1994-07-18,15826984.0,107.0,1.0,1.0
